rt,mz,spectrum,intensity
1466.537,488.298043,60,787
1466.537,488.304958,62,1389
1466.537,488.298043,64,1285
1466.537,488.301501,65,659
1466.537,488.294586,69,926
1466.537,488.301501,70,2338
1466.537,488.304958,73,347
1466.537,488.301501,75,1644
1466.537,488.298043,76,567
1466.537,488.294586,77,451
1466.537,488.298043,78,1528
1466.537,488.298043,84,1065
1466.537,488.311872,85,555
1466.537,488.304958,87,729
1466.537,488.301501,88,544
1466.537,488.298043,92,509
1466.537,488.311872,92,428
1466.537,488.298043,94,984
1466.537,488.304958,99,926
1466.537,488.298043,102,312
1466.537,488.304958,103,266
1466.537,488.294586,104,891
1466.537,488.304958,108,208
1466.537,488.298043,117,393
1466.537,488.294586,139,960
1466.537,488.308415,139,555
1466.537,488.298043,150,497
1467.076,488.294586,49,477
1467.076,488.298043,50,492
1467.076,488.298043,57,998
1467.076,488.304958,59,1924
1467.076,488.301501,60,1939
1467.076,488.298043,64,1070
1467.076,488.294586,66,2040
1467.076,488.301501,66,2026
1467.076,488.301501,67,926
1467.076,488.301501,69,636
1467.076,488.301501,70,1360
1467.076,488.294586,72,1201
1467.076,488.301501,74,824
1467.076,488.298043,76,984
1467.076,488.294586,78,897
1467.076,488.304958,78,868
1467.076,488.304958,80,998
1467.076,488.304958,86,1678
1467.076,488.294586,87,419
1467.076,488.301501,91,868
1467.076,488.301501,95,1461
1467.076,488.298043,101,130
1467.076,488.294586,109,955
1467.076,488.301501,123,998
1467.616,488.308415,50,939
1467.616,488.304958,56,614
1467.616,488.301501,58,1913
1467.616,488.298043,60,1246
1467.616,488.298043,64,1195
1467.616,488.294586,69,324
1467.616,488.308415,69,854
1467.616,488.294586,71,1076
1467.616,488.308415,72,1127
1467.616,488.301501,77,1161
1467.616,488.304958,78,1161
1467.616,488.301501,83,649
1467.616,488.298043,87,819
1467.616,488.304958,87,785
1467.616,488.301501,90,2442
1467.616,488.304958,99,375
1467.616,488.298043,115,683
1467.616,488.304958,154,632
1468.157,488.298043,48,963
1468.157,488.304958,52,865
1468.157,488.304958,53,786
1468.157,488.294586,56,530
1468.157,488.301501,60,1533
1468.157,488.308415,62,1159
1468.157,488.298043,63,471
1468.157,488.294586,68,1120
1468.157,488.304958,78,688
1468.157,488.308415,96,452
1468.157,488.298043,107,688
1468.157,488.308415,107,1022
1468.157,488.294586,155,707
1468.697,488.301501,51,886
1468.697,488.298043,54,1529
1468.697,488.304958,63,3724
1468.697,488.294586,66,1042
1468.697,488.304958,69,509
1468.697,488.301501,70,1529
1468.697,488.308415,72,1862
1468.697,488.294586,81,975
1468.697,488.301501,82,443
1468.697,488.304958,84,1418
1468.697,488.301501,86,1219
1468.697,488.304958,88,598
1468.697,488.304958,90,886
1468.697,488.308415,91,1352
1468.697,488.301501,108,1175
1469.235,488.298043,66,1166
1469.235,488.304958,71,1339
1469.235,488.298043,74,1042
1469.235,488.311872,74,2356
1469.235,488.311872,75,1290
1469.235,488.301501,76,1042
1469.235,488.298043,77,893
1469.235,488.298043,78,1290
1469.235,488.294586,80,1389
1469.235,488.308415,81,1215
1469.235,488.294586,103,223
1469.235,488.298043,119,545
1469.235,488.308415,119,223
1469.235,488.294586,148,868
1469.777,488.294586,56,1229
1469.777,488.298043,57,2057
1469.777,488.304958,58,267
1469.777,488.294586,63,534
1469.777,488.311872,64,293
1469.777,488.301501,65,614
1469.777,488.311872,79,988
1469.777,488.311872,82,1122
1469.777,488.298043,83,1603
1469.777,488.301501,88,2244
1469.777,488.311872,124,614
1469.777,488.308415,146,1870
1470.317,488.304958,50,1182
1470.317,488.304958,64,1548
1470.317,488.301501,72,1098
1470.317,488.304958,79,253
1470.317,488.304958,85,1577
1470.317,488.304958,88,1267
1470.317,488.298043,113,647
1470.317,488.308415,120,704
1470.317,488.301501,125,2647
1470.317,488.298043,127,1182
1470.317,488.311872,127,2168
1470.854,488.298043,51,982
1470.854,488.298043,53,1488
1470.854,488.294586,55,2530
1470.854,488.301501,76,1071
1470.854,488.304958,77,2322
1470.854,488.298043,83,1309
1470.854,488.294586,84,2024
1470.854,488.301501,92,595
1471.395,488.298043,56,1263
1471.395,488.294586,72,2178
1471.395,488.294586,73,1263
1471.395,488.308415,73,1389
1471.395,488.301501,78,1926
1471.395,488.304958,79,2494
1471.395,488.301501,82,1894
1471.395,488.298043,87,1263
1471.395,488.308415,96,1452
1471.395,488.301501,111,1641
1471.395,488.298043,125,1105
1471.395,488.304958,126,1199
1471.933,488.301501,51,2149
1471.933,488.294586,60,1432
1471.933,488.304958,67,2702
1471.933,488.304958,69,1921
1471.933,488.301501,76,1302
1471.933,488.301501,122,1204
1471.933,488.301501,123,1465
1472.474,488.294586,47,1465
1472.474,488.301501,55,1530
1472.474,488.301501,57,2018
1472.474,488.304958,63,2246
1472.474,488.301501,67,1921
1472.474,488.304958,75,2409
1472.474,488.294586,98,358
1472.474,488.301501,101,618
1472.474,488.308415,104,1986
1473.013,488.301501,86,907
1473.552,488.298043,56,2218
1473.552,488.301501,75,2957
1473.552,488.294586,76,1714
1473.552,488.304958,76,1243
1473.552,488.311872,100,1310
1473.552,488.301501,101,1714
1473.552,488.304958,108,739
1473.552,488.311872,115,1983
1473.552,488.301501,123,1714
1474.097,488.308415,51,1139
1474.097,488.301501,53,911
1474.097,488.304958,55,1595
1474.097,488.301501,59,683
1474.097,488.304958,61,358
1474.097,488.304958,62,2539
1474.097,488.301501,79,2767
1474.097,488.301501,80,879
1474.097,488.304958,81,293
1474.097,488.298043,95,1400
1474.097,488.308415,95,1530
1474.636,488.301501,59,1953
1474.636,488.301501,65,2181
1474.636,488.304958,66,748
1475.175,488.301501,60,502
1475.175,488.298043,63,1190
1475.175,488.308415,63,1451
1475.175,488.301501,64,1916
1475.175,488.294586,70,260
1475.175,488.298043,74,1730
1475.175,488.301501,79,1060
1475.175,488.308415,110,427
1475.175,488.298043,115,427
1475.175,488.298043,123,725
1475.175,488.308415,123,967
1475.715,488.301501,57,1610
1475.715,488.298043,61,836
1475.715,488.311872,61,647
1475.715,488.298043,64,663
1475.715,488.304958,74,899
1475.715,488.298043,75,615
1475.715,488.304958,76,1026
1475.715,488.301501,81,931
1475.715,488.294586,82,663
1475.715,488.311872,82,205
1475.715,488.304958,98,994
1475.715,488.308415,117,805
1475.715,488.298043,126,315
1476.253,488.301501,56,301
1476.253,488.301501,59,1092
1476.253,488.294586,64,753
1476.253,488.308415,65,112
1476.253,488.301501,67,677
1476.253,488.304958,68,502
1476.253,488.308415,70,301
1476.253,488.308415,71,125
1476.253,488.301501,72,539
1476.253,488.301501,75,816
1476.253,488.301501,82,841
1476.253,488.308415,98,326
1476.253,488.301501,104,1029
1476.253,488.294586,119,414
1476.793,488.301501,57,677
1476.793,488.294586,64,323
1476.793,488.308415,64,395
1476.793,488.301501,65,395
1476.793,488.311872,66,260
1476.793,488.301501,69,573
1476.793,488.298043,73,593
1476.793,488.308415,75,468
1476.793,488.298043,78,552
1476.793,488.298043,108,489
1476.793,488.308415,111,718
1476.793,488.294586,123,364
1476.793,488.308415,123,395
1476.793,488.308415,129,500
1477.333,488.301501,59,84
1477.333,488.301501,69,831
1477.333,488.301501,73,310
1477.333,488.304958,74,529
1477.333,488.304958,87,420
1477.333,488.298043,97,235
1477.333,488.308415,101,168
1477.333,488.298043,114,563
1477.333,488.301501,121,394
1477.333,488.294586,126,176
1477.333,488.304958,126,151
1477.333,488.304958,131,277
1477.333,488.304958,132,319
1477.879,488.298043,67,402
1477.879,488.311872,67,57
1477.879,488.304958,95,326
1477.879,488.298043,116,383
1477.879,488.308415,116,326
1477.879,488.301501,123,326
1477.879,488.298043,125,313
1477.879,488.311872,125,837
1477.879,488.294586,156,345
1477.879,488.304958,156,357
1478.417,488.308415,61,100
1478.417,488.308415,65,211
1478.417,488.298043,70,468
1478.417,488.301501,73,266
1478.417,488.311872,73,247
1478.417,488.294586,77,463
1478.417,488.311872,77,229
1478.417,488.301501,80,183
1478.417,488.301501,83,188
1478.417,488.298043,87,169
1478.417,488.294586,91,96
1478.417,488.308415,91,151
1478.417,488.294586,96,105
1478.417,488.304958,96,41
1478.417,488.308415,100,201
1478.417,488.298043,101,100
1478.417,488.294586,102,234
1478.417,488.304958,117,110
1478.417,488.301501,121,188
1478.417,488.298043,126,348
1478.417,488.304958,146,380
1478.417,488.304958,157,188
1478.958,488.308415,47,105
1478.958,488.298043,55,142
1478.958,488.301501,61,41
1478.958,488.301501,62,275
1478.958,488.294586,66,133
1478.958,488.304958,72,408
1478.958,488.298043,80,110
1478.958,488.301501,90,247
1478.958,488.298043,103,179
1478.958,488.298043,106,50
1478.958,488.304958,120,261
1478.958,488.301501,122,362
1478.958,488.308415,124,146
1478.958,488.308415,142,142
1479.499,488.301501,65,201
1479.499,488.298043,78,160
1479.499,488.301501,81,324
1479.499,488.301501,83,171
1479.499,488.304958,97,153
1479.499,488.298043,112,380
1479.499,488.294586,113,138
1479.499,488.294586,115,309
1479.499,488.298043,120,164
1479.499,488.301501,127,224
1480.041,488.308415,55,74
1480.041,488.294586,72,157
1480.041,488.304958,72,123
1480.041,488.301501,80,51
1480.041,488.301501,81,25
1480.041,488.294586,89,68
1480.041,488.311872,91,238
1480.041,488.308415,97,91
1480.041,488.298043,108,120
1480.041,488.308415,108,155
1480.041,488.298043,111,146
1480.041,488.301501,114,175
1480.041,488.308415,120,137
1480.041,488.294586,126,25
1480.041,488.304958,126,54
1480.041,488.298043,130,198
1480.584,488.301501,64,76
1480.584,488.301501,88,113
1480.584,488.311872,88,168
1480.584,488.301501,94,107
1480.584,488.308415,98,111
1480.584,488.298043,99,41
1480.584,488.301501,114,146
1480.584,488.301501,132,131
1480.584,488.301501,133,19
1480.584,488.304958,149,142
1481.124,488.304958,67,89
1481.124,488.301501,79,109
1481.124,488.301501,80,168
1481.124,488.298043,93,57
1481.124,488.298043,96,119
1481.124,488.298043,102,80
1481.124,488.311872,102,15
1481.124,488.311872,115,16
1481.124,488.304958,116,159
1481.124,488.304958,136,15
1481.124,488.304958,143,95
1481.124,488.298043,147,62
1481.124,488.304958,149,144
1481.665,488.294586,51,80
1481.665,488.298043,55,77
1481.665,488.301501,59,47
1481.665,488.298043,65,43
1481.665,488.298043,67,191
1481.665,488.301501,75,124
1481.665,488.301501,77,91
1481.665,488.298043,80,57
1481.665,488.301501,91,131
1481.665,488.298043,92,129
1481.665,488.308415,92,133
1481.665,488.304958,94,117
1481.665,488.304958,95,52
1481.665,488.298043,96,87
1481.665,488.301501,97,182
1481.665,488.301501,107,131
1481.665,488.301501,111,96
1481.665,488.298043,115,70
1481.665,488.308415,115,19
1481.665,488.304958,117,57
1481.665,488.308415,124,78
1481.665,488.294586,129,75
1481.665,488.301501,140,121
1482.211,488.298043,58,140
1482.211,488.308415,59,25
1482.211,488.298043,78,226
1482.211,488.304958,80,176
1482.211,488.308415,86,23
1482.211,488.304958,90,143
1482.211,488.301501,114,106
1482.211,488.304958,117,34
1482.211,488.301501,119,167
1482.211,488.301501,123,57
1482.211,488.294586,124,32
1482.75,488.304958,53,77
1482.75,488.304958,54,81
1482.75,488.304958,59,71
1482.75,488.304958,67,107
1482.75,488.301501,69,153
1482.75,488.304958,72,79
1482.75,488.294586,79,124
1482.75,488.294586,88,83
1482.75,488.294586,95,100
1482.75,488.298043,114,105
1482.75,488.308415,114,88
1482.75,488.294586,123,35
1482.75,488.304958,128,79
1482.75,488.308415,134,71
1482.75,488.301501,139,69
